barcode_prri,item_id,brand,description,specifications,category_id,transac_type,quantity,unit,unit_price,total_cost,project_code,personnel_id,user_id,expiration,remarks,par_no,created_at,location,condition
1051069791,Desktop Computer,Acer,S/N: NXVPXSP03C2030BB707600,"ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB707600
ICT equipment, Computer
ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB707600
Brand and Model: Branded/Brand new Processor: ACRNX VPXSP 03C~D000 ACER NB TMP215-53G-58MX/ Intel i5-1135G7 Processor/ 15 6 FHD TN Display/MX330 2GB/ HDD Upgrade Kit/Win11 Home SL/3-3-0 A4tech FG20 - 2 4G Wireless Mouse T5D-03483 Office Home and Business 2021 All Lng APAC EM PK Lic Online DwnLd NR -ESD -Electronic Software Distribution (ESD) is the secure delivery of a product key directly to consumers and small business",4,incoming,1,unit,60000,60000,Corporate,Erlyn Jane B. Garcia,Roel R. Suralta,,Initial Stock,2025-06-0040,07/20/2022,,Serviceable
1051069792,Desktop Computer,Acer,S/N: NXVPXSP03C2030BB017600,"ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB017600
ICT equipment, Computer
ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB017600
Brand and Model: Branded/Brand new Processor: ACRNX VPXSP 03C~D000 ACER NB TMP215-53G-58MX/ Intel i5-1135G7 Processor/ 15 6 FHD TN Display/MX330 2GB/ HDD Upgrade Kit/Win11 Home SL/3-3-0 A4tech FG20 - 2 4G Wireless Mouse T5D-03483 Office Home and Business 2021 All Lng APAC EM PK Lic Online DwnLd NR -ESD -Electronic Software Distribution (ESD) is the secure delivery of a product key directly to consumers and small business",4,incoming,1,unit,60000,60000,Corporate,Rebecca Santos,Roel R. Suralta,,Initial Stock,24-05-0057,07/20/2022,,Serviceable
1051069793,Desktop Computer,Acer,S/N: NXVPXSP03C2030BB447600,"ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB447600
ICT equipment, Computer
ACER TMP215-53G-58MX, S/N:NXVPXSP03C2030BB447600
Brand and Model: Branded/Brand new Processor: ACRNX VPXSP 03C~D000 ACER NB TMP215-53G-58MX/ Intel i5-1135G7 Processor/ 15 6 FHD TN Display/MX330 2GB/ HDD Upgrade Kit/Win11 Home SL/3-3-0 A4tech FG20 - 2 4G Wireless Mouse T5D-03483 Office Home and Business 2021 All Lng APAC EM PK Lic Online DwnLd NR -ESD -Electronic Software Distribution (ESD) is the secure delivery of a product key directly to consumers and small business",4,incoming,1,unit,60000,60000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,2025-06-0039,07/20/2022,,Serviceable
1051069922,Desktop Computer,Acer,S/N: DTBHVSP00722403BFA9600,"ACER ASPIRE TC-1750 i3 S/N: DTBHVSP00722403BFA9600
ICT equipment, Computer
Brand and Model: Branded/Brand new Processor: ACER ASPIRE TC-1750 i3 -12th gen 22"" display GT730 2GB WINDOWS 10 PRO MS Office Home & Business APC 650VA UPS Memory: 16GB RAM/256GB SSD/1TB HDD S/N: DTBHVSP00722403BFA9600
ACER KA220HQ 21 5 Monitor S/N: MMT3RSP0032171CF474237
APC BV6501-PH UPS S/N: 9B2153A05604",4,incoming,1,unit,70000,70000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,24-04-0045,09/28/2022,,Serviceable
1051069923,Desktop Computer,Acer,S/N: DTBHVSP00722403BF49600,"ACER ASPIRE TC-1750 i3, S/N: DTBHVSP00722403BF49600",4,incoming,1,unit,70000,70000,Corporate,Erlyn Jane B. Garcia,Roel R. Suralta,,Initial Stock,2025-06-0033,09/28/2022,,Serviceable
1051069924,Desktop Computer,Acer,S/N: DTBHVSP00722403BFC9600,"ACER ASPIRE TC-1750 i3, S/N: DTBHVSP00722403BFC9600
ICT equipment, Computer
Brand and Model: Branded/Brand new Processor: ACER ASPIRE TC-1750 i3 -12th gen 22"" display GT730 2GB WINDOWS 10 PRO MS Office Home & Business APC 650VA UPS Memory: 16GB RAM/256GB SSD/1TB HDD S/N: DTBHVSP00722403BFC9600
ACER KA220HQ 21 5 Monitor S/N: MMT3RSP0032171CF534237
APC BV6501-PH UPS S/N: 9B2216A11001",4,incoming,1,unit,70000,70000,Corporate,Ephraim Dioeve R. Yarcia,Roel R. Suralta,,Initial Stock,23-12-0016,09/28/2022,,Serviceable
1051071516,Desktop Computer,MSi,S/N: 3067G03R2180910312000036,"PC, MSi SN: 3067G03R2180910312000036
ICT equipment, Computer
Desktop Computer, Intel i7-12700F, 32GB memory, WD1TB 2 5in SATAIII SSD, WD 2TB BLUE 3 5in 7200RPM, Win11 Pro, MS Office Home and Business
MSi Forge 100R Gaming Case SN: 3067G03R2180910312000036
Inv Tag #: 19467 with MSI RTX 3050 Ventus 2X XS 8G OC Video Card
Acer KG271 MBMIIPX 27in gaming Monitor SN: MMTXCSP0013130CD803W01, QR: 55294
A4 Tech KRS-8572 USB Keyboard and Mouse QR #s: 55295, 55296
Secure 1000VA UPS SN: 310026737DB7508100993 QR: 55297",4,incoming,1,unit,99987,99987,Corporate,Benson Z. Munar,Roel R. Suralta,,Initial Stock,25-01-0009,02/01/2024,,Serviceable
1051071517,Desktop Computer,MSi,S/N: 3067G03R2180910312000050,"PC, MSi SN: 3067G03R2180910312000050
ICT equipment, Computer
Desktop Computer, Intel i7-12700F, 32GB memory, WD1TB 2 5in SATAIII SSD, WD 2TB BLUE 3 5in 7200RPM, Win11 Pro, MS Office Home and Business
MSi Forge 100R Gaming Case SN: 3067G03R2180910312000050
Inv Tag #: 19468
with MSI RTX 3050 Ventus 2X XS 8G OC Video Card
Acer KG271 MBMIIPX 27in gaming Monitor SN: MMTXCSP001310CDA73W01, QR: 55298
A4 Tech KRS-8572 USB Keyboard and Mouse QR #s: 55299, 55300
Secure 1000VA UPS SN: 310026737DB7508100995 QR: 55301",4,incoming,1,unit,99987,99987,Corporate,Precious Mae Gabato,Roel R. Suralta,,Initial Stock,24-02-0043,02/01/2024,,Serviceable
1051072582,Desktop Computer,Xitrix,S/N: 161221089500135,"Xitrix GX3 (Z790), S/N: 161221089500135                                                 ICT equipment, Computer
Xitrix GX3 (Z790) DDR5 Elite Gaming PC
Processor: Intel Core i9 processor 14900KF 36MB Cache, up to 6 00 GHz (8 P-Cores 16 E-Cores/ 32 Threads) 32MB L2 Cache System Memory: 64GB DDR5 6000MHz UDIMM RGB Memory Kit (2 x 32GB, Black)
Storage M 2: 4TB M 2 NVME SSD PCIe Gen 4
Storage Support: Up to 10 drives
Graphic Card: nVidia GeForce RTX 3090 24GB GDDR6X / 19 5 Gbps / 384-bit, I/O: 5 USB 3 0
UPS -: PROLINK PRO1501SFCU 1500VA/ 900Watts, 4- Universal socket, with USB PORT, Super-Fast Charging Line Interactive UPS with built-in AVR |Conformance: CE, EAC, RCM, VDE, EN/IEC 62040-1:2019/A11:2021 EN/IEC 62040-2:2006/AC:2006EN/IEC 62040-2:2018
Operating System: Windows 11 Professional Latest 64bit Perpetual Licensed with NTFS File system for network domain environment
Office Productivity Software: Microsoft Home and Business 2021 Word, Excel, PowerPoint and Outlook)
Application Software: For compatibility
Others: Wireless Keyboard , Wireless Mouse
-LOGITECH MX MASTER 3S Wireless Mouse (Graphite) Graphite color, 124 9 mm (height), 84 3 mm (width), 51 mm (depth), 141 g USB receiver: 6 11 mm (height), 14 4 mm (width), 18 65 mm (depth), 1 68 g Darkfield high precision sensor, 1000 DPI (200-8000 DPI range), 7 buttons, scroll wheel with smart-shift, thumb wheel, gesture button, 10m wireless range, Bluetooth Low Energy, rechargeable Li-Po (500 mAh) battery, Type-C USB port 1-year warranty -LOGITECH MX KEYS S Wireless Keyboard (Graphite) Graphite color, 131 63 mm (height), 430 2 mm (width), 20 5 mm (depth), 810 g USB receiver: 6 11 mm (height), 14 4 mm (width), 18 65 mm, (depth), 1 68 g Rechargeable Li-Po (1500 mAh) battery, lasts up to 10 days (5 months with backlighting off), Bluetooth Low Energy or USB receiver connection, easy- switch keys for up to 3 devices, USB-C rechargeable, Caps Lock and battery indicators 1-year warranty Wireless HDMI Transmitter and Receiver: Portable Wireless HDMI Extender 30M Range, Plug and Play, 2 4/5GHz Stream Video from PC to, HDTV/Projector/Laptop/Camera, No Apps and WiFi Required, Black, 1 year warranty
Genuine Product, Certificate of Authenticity (COA) for Operating System and Office Productivity Software, Warranty: One (1) year on parts and service

Xitrix GX3 (Z790), S/N: 161221089500135
Property Tag #: 19612
UPS -: PROLINK PRO1501SFCU 1500VA/ 900Watts, S/N: 58980124280051, QR#: 59769",4,incoming,1,unit,295020,295020,Corporate,Cristo Rey C. Magdadaro,Roel R. Suralta,,Initial Stock,24-12-0038,11/08/2024,Researchers Office I,Serviceable
1051072589,Desktop Computer,Xitrix,S/N: DFE715MDT24040395,"Xitrix E310 Mid Tower, S/N: DFE715MDT24040395                                      ICT equipment, Computer
Xitrix Deskframe E310 Mid Tower
Branded and Brand New
Processor: Intel Core i7-13700 Processor 30M Cache, up to 5 20 GHz; 16 Cores 24Threads
System Memory: 32GB DDR4 3200MHz System Memory
Storage: M 2 SSD Storage: 512GB M 2 NVME SSD Drive upgradable motherboard (with 4 USB, 1 HDMI, 1 Display Port) Monitor: GX342 34"" Ultra Wide Curved Gaming 165Hz and Productivity Monitor Others: XitrixÂ® Ergonomic Wireless Keyboard and Mouse Combo (XPN-KM200W) Operating System:
Operating System: Windows 11 Professional Latest 64bit Perpetual Licensed with NTFS File system for network domain environment
Office Productivity Software:Microsoft Home and Business 2021 Word, Excel, PowerPoint and Outlook)
Certificate of Authenticity (COA) for Operating System and Office Productivity Software
UPS: PROLINK PRO1201SFC 1200VA/ 720Watts, 4- Universal socket, Super-Fast Charging Line Interactive UPS with built-in AVR Conformance: CE, EAC, RCM, VDE EN/IEC 62040-1:2019/A11:2021 EN/IEC 62040- 2:2006/AC:2006 EN/IEC 62040-2:2018
Warranty: One (1) year on parts and service

Xitrix E310 Mid Tower, S/N: DFE715MDT24040395
Property Tag#: 19615
Monitor, S/N: Q3418RUC-241A30056-00053F
QR#: 59772
Keyboard & Mouse, S/N:KM200W2400500
QR#: 59773- 59774
UPS, S/N: 547801242800425
QR#: 59775",4,incoming,1,unit,95000,95000,Corporate,Reynaldo Diocton,Roel R. Suralta,,Initial Stock,24-12-0014,11/08/2024,Researchers Office I,Serviceable
1051072590,Desktop Computer,Xitrix,S/N: DFE715MDT24040336,"Xitrix E310 Mid Tower, S/N: DFE715MDT24040336                              ICT equipment, Computer
Xitrix Deskframe E310 Mid Tower
Branded and Brand New
Processor: Intel Core i7-13700 Processor 30M Cache, up to 5 20 GHz; 16 Cores 24Threads
System Memory: 32GB DDR4 3200MHz System Memory
Storage: M 2 SSD Storage: 512GB M 2 NVME SSD Drive upgradable motherboard (with 4 USB, 1 HDMI, 1 Display Port) Monitor: GX342 34"" Ultra Wide Curved Gaming 165Hz and Productivity Monitor Others: XitrixÂ® Ergonomic Wireless Keyboard and Mouse Combo (XPN-KM200W) Operating System:
Operating System: Windows 11 Professional Latest 64bit Perpetual Licensed with NTFS File system for network domain environment
Office Productivity Software:Microsoft Home and Business 2021 Word, Excel, PowerPoint and Outlook)
Certificate of Authenticity (COA) for Operating System and Office Productivity Software
UPS: PROLINK PRO1201SFC 1200VA/ 720Watts, 4- Universal socket, Super-Fast Charging Line Interactive UPS with built-in AVR Conformance: CE, EAC, RCM, VDE EN/IEC 62040-1:2019/A11:2021 EN/IEC 62040- 2:2006/AC:2006 EN/IEC 62040-2:2018
Warranty: One (1) year on parts and service

Xitrix E310 Mid Tower, S/N: DFE715MDT24040336
Property Tag#: 19616
Monitor, S/N: Q3418RUC-241A30056-00054F
QR#: 59776
Keyboard & Mouse, S/N:KM200W2400499
QR#: 59777- 59778
UPS, S/N: 547801242800426
QR#: 59779",4,incoming,1,unit,95000,95000,Corporate,Nonawin L. Agustin,Roel R. Suralta,,Initial Stock,24-12-0011,11/08/2024,Researchers Office I,Serviceable
1051072592,Desktop Computer,Xitrix,S/N: DFE715MDT24040460," Xitrix E310, S/N: DFE715MDT24040460                                                    ICT equipment, Computer
Xitrix Deskframe E310 Mid Tower
Branded and Brand New
Processor: Intel Core i7-13700 Processor 30M Cache, up to 5 20 GHz; 16 Cores 24Threads
System Memory: 32GB DDR4 3200MHz System Memory
Storage: M 2 SSD Storage: 512GB M 2 NVME SSD Drive upgradable motherboard (with 4 USB, 1 HDMI, 1 Display Port) Monitor: GX342 34"" Ultra Wide Curved Gaming 165Hz and Productivity Monitor Others: XitrixÂ® Ergonomic Wireless Keyboard and Mouse Combo (XPN-KM200W) Operating System:
Operating System: Windows 11 Professional Latest 64bit Perpetual Licensed with NTFS File system for network domain environment
Office Productivity Software:Microsoft Home and Business 2021 Word, Excel, PowerPoint and Outlook)
Certificate of Authenticity (COA) for Operating System and Office Productivity Software
UPS: PROLINK PRO1201SFC 1200VA/ 720Watts, 4- Universal socket, Super-Fast Charging Line Interactive UPS with built-in AVR Conformance: CE, EAC, RCM, VDE EN/IEC 62040-1:2019/A11:2021 EN/IEC 62040- 2:2006/AC:2006 EN/IEC 62040-2:2018
Warranty: One (1) year on parts and service

Xitrix E310, S/N: DFE715MDT24040460
Property Tag#: 19618
Monitor, S/N: Q3418RUC-241A30056-001823
QR#: 59784
Keyboard & Mouse, S/N:KM200W2400496
QR#: 59785- 59786
UPS, S/N: 547801242800464
QR#: 59787",4,incoming,1,unit,95000,95000,Corporate,Rebecca Santos,Roel R. Suralta,,Initial Stock,24-12-0012,11/08/2024,Researchers Office I,Serviceable
1051072668,Desktop Computer,Xitrix,S/N: 2311S331B0803,"Xitrix E310 SFF, S/N: 2311S331B0803                                                   ICT equipment, Computer
Xitrix DeskFrame E310 SFF
Processor: Intel Core i5-13400 10 cores (6 performance cores + 4 efficient cores) 16 threads, 1 8-4 6Ghz, 20MB smart cache, 9 5MB L2 cache)
16GB DDR4 3200MHz System Memory
M 2 SSD Storage: 512GB M 2 NVME SSD Drive, upgradable motherboard (with 4 HDMI, Type-C, and ethernet ports)
Monitors: XitrixÂ® GX342 34"""" Ultra Wide Curved Gaming 165Hz and Producitivity Monitor; XitrixÂ® Ergonomic Wireless Keyboard and Mouse Combo (XPN-KM200W)
Operating System: Windows 11 Professional Latest 64bit Perpetual Licensed with NTFS File system for network domain environment
Office Productivity Software: Microsoft Home and Business 2021 Word, Excel, PowerPoint and Outlook)
Certificate of Authenticity (COA) for Operating System and Office Productivity Software
UPS - Phoenix UA850 (850VA/480W, 5-20 min Back up time, 2 Universal Outlets) | Conformance: CE, EAC, RCM, VDE
EN/IEC 62040-1:2019/A11:2021 EN/IEC 62040-2:2006/AC:2006 EN/IEC 62040-2:2018
Warranty: One (1) year on parts and service

Xitrix E310 SFF, S/N: 2311S331B0803
Property Tag#: 19656
Monitor: S/N: Q3418RUC-241A30056-00082L, QR#: 60058
Keyboard and Mouse, S/N: KM200W2400451, QR#: 60059-60060
UPS, S/N: 320217CN30000146, QR#: 60061",4,incoming,1,unit,79990,79990,Corporate,Reynante Ordonio,Roel R. Suralta,,Initial Stock,24-12-0006,11/08/2024,Genome Engineering Laboratory,Serviceable
1051072684,Desktop Computer,Intel,S/N: N240BHKCJHP0834900,"Intel CORE 15 CPU
ICT equipment, Computer
Intel CORE 15 12400 6 CORES 12 THREADS 4 40 GHz
18 MB IntelÂ® Smart Cache

GIGABYTE B760M-H DDR4 2 MEMORY BANKS DDR4
16GB KINGSTON FURY DDR4 3200MHZ (8GBx2)
1TB KINGSTON NV2 M 2, NVME M 2 SSD
PALIT RTX 3050 STORMX 6GB DDR6 DVI HDMI, DP
VISION 24"" IPS 100HZ VGA, HDMI
USB MOUSE AND KEYBOARD

LICENSE WINDOWS 11 PRO 64 BIT(DVD)
LICENSE MICROSOFT OFFICE PROFFESIONAL PLUS 2021(ACTIVATION BOX)
AWP 650 VA UPS LINE INTERACTIVE WITH SURGE PROTCTION

BLACK TEMPERED CASE WITH FAN THERMALTAKE LITE POWER 650 VA PSU TRU RATED
FREE: WIFI RECEIVER
USB SPEAKER
MOUSEPAD

Intel CORE 15 CPU
VISION 24"" Monitor, S/N: N240BHKCJHP0834900
QR#: 60096
AWP 650 VA UPS, S/N: E2407049276
QR#: 60097
USB MOUSE AND KEYBOARD
QR#: 60098-60099
USB SPEAKER, QR#: 60100
Property Tag#: 19666",4,incoming,1,unit,69490,69490,Corporate,Alelie L. Laureano,Roel R. Suralta,,Initial Stock,24-12-0076,11/07/2024,,
1051072685,Desktop Computer,Intel,S/N: N240BHKCJHP0834852,"Intel CORE 15 CPU
ICT equipment, Computer
Intel CORE 15 12400 6 CORES 12 THREADS 4 40 GHz
18 MB IntelÂ® Smart Cache

GIGABYTE B760M-H DDR4 2 MEMORY BANKS DDR4
16GB KINGSTON FURY DDR4 3200MHZ (8GBx2)
1TB KINGSTON NV2 M 2, NVME M 2 SSD
PALIT RTX 3050 STORMX 6GB DDR6 DVI HDMI, DP
VISION 24"" IPS 100HZ VGA, HDMI
USB MOUSE AND KEYBOARD

LICENSE WINDOWS 11 PRO 64 BIT(DVD)
LICENSE MICROSOFT OFFICE PROFFESIONAL PLUS 2021(ACTIVATION BOX)
AWP 650 VA UPS LINE INTERACTIVE WITH SURGE PROTCTION

BLACK TEMPERED CASE WITH FAN THERMALTAKE LITE POWER 650 VA PSU TRU RATED
FREE: WIFI RECEIVER
USB SPEAKER
MOUSEPAD

Intel CORE 15 CPU
VISION 24"" Monitor, S/N: N240BHKCJHP0834852
QR#: 60101
AWP 650 VA UPS, S/N: E2407049277
QR#: 60102
USB MOUSE AND KEYBOARD
QR#: 60103-60104
USB SPEAKER, QR#: 60105
Property Tag#: 19667",4,incoming,1,unit,69490,69490,Corporate,Roseann Mae B. Calanday,Roel R. Suralta,,Initial Stock,24-12-0077,11/07/2024,AA Office,Serviceable
1051072686,Desktop Computer,Intel,S/N: N240BHKCJHP0865938,"Intel CORE 15 CPU
ICT equipment, Computer
Intel CORE 15 12400 6 CORES 12 THREADS 4 40 GHz
18 MB IntelÂ® Smart Cache

GIGABYTE B760M-H DDR4 2 MEMORY BANKS DDR4
16GB KINGSTON FURY DDR4 3200MHZ (8GBx2)
1TB KINGSTON NV2 M 2, NVME M 2 SSD
PALIT RTX 3050 STORMX 6GB DDR6 DVI HDMI, DP
VISION 24"" IPS 100HZ VGA, HDMI
USB MOUSE AND KEYBOARD

LICENSE WINDOWS 11 PRO 64 BIT(DVD)
LICENSE MICROSOFT OFFICE PROFFESIONAL PLUS 2021(ACTIVATION BOX)
AWP 650 VA UPS LINE INTERACTIVE WITH SURGE PROTCTION

BLACK TEMPERED CASE WITH FAN THERMALTAKE LITE POWER 650 VA PSU TRU RATED
FREE: WIFI RECEIVER
USB SPEAKER
MOUSEPAD


Intel CORE 15 CPU
VISION 24"" Monitor, S/N: N240BHKCJHP0865938
QR#: 60106
AWP 650 VA UPS, S/N: E2407048675
QR#: 60107
USB MOUSE AND KEYBOARD
QR#: 60108-60109
USB SPEAKER, QR#: 60110
Property Tag#: 19668",4,incoming,1,unit,69490,69490,Corporate,Jayvee A. Garcia,Roel R. Suralta,,Initial Stock,25-01-0011,11/07/2024,Researchers Office I,Serviceable
1051072916,Desktop Computer,HP,S/N: 8CC44715D4,"HP All-in-One, S/N: 8CC44715D4                                          ICT equipment, Computer
HP All-in-One 24-cr1000d (All-In-One Desktop Computer (Touch))
Processor: Intel® Core™ Ultra 5 125U (up to 4 3 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 12 cores, 14 threads)Intel Integrated SOC
Memory: 16 GB DDR5-5600 MHz RAM (2 x 8 GB)
Storage: 512 GB PCIe® NVMe™ M 2 SSD""""2 x M 2 Expansion SlotsSocket 1 2230 type for WLANSocket 3 Key M type 2280 for SSD (PCIe/SATA/) Display: 60 5 cm (23 8"""") diagonal, FHD (1920 x 1080), touch, IPS, three-sided micro-edge, anti-glare, 300 nits, 99% sRGB
Intel Graphics
Inclusions: 90 W Smart AC power adapter
HP 510 White Wireless Keyboard and mouse combo
Operating System: WIN 11 PROFESSIONAL
Other Requirements:
1 Warranty: Two (2) year on parts and service
2 Certificate of Authenticity (COA) for Operating System

HP All-in-One, S/N: 8CC44715D4
Property Tag#: 19715
KEYBOARD, QR#: 60235
MOUSE, QR#: 60236",4,incoming,1,unit,66750,66750,Corporate,Editha V. Evangelista,Arlen A. Dela Cruz,,Initial Stock,25-02-0016,01/13/2025,AADelaCruz Office,Serviceable
1051030462,Digital camera,Sony,S/N: S012278273-H," Digital Camera, Sony SLT-A55VY, double lens (18-55mm & 55-200mm) w/ 4GB memory, SN S012278273-H",4,incoming,1,unit,61999,61999,Corporate,Editha V. Evangelista,Roel R. Suralta,,Initial Stock,23-09-0024,08/18/2011,,Serviceable
1051060156,Face Recognition Device,Hikvision,DS-KITA70MI-T,"Face Recognition Device, Hikvision DS-KITA70MI-T
ICT equipment, FACE RECOGNITION DEVICE, Hikvision DS-KITA70MI-T with DS-KAB671-B Floor Stand Accessories: 12VDC/2A Power Supply Floor Stand Bracket 50pcs RFID Card Magnetic lock L&Z Brackets Push Button Door Release Back-up Battery Installation Wiring Miscellaneous Installation, termination, Configuration, and User Training 2 Years Warranty",4,incoming,1,unit,109760,109760,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0035,11/19/2021,,Serviceable
1051050275,Fingerprint Access  Control ,HITI,S/N: C2E00A90300054,"Printer, HITI CS200e Heavy Duty ID Card Printer (Dual Side) w/ SN:C2E00A90300054, w/ 1 pc HITI Flipper module for CS200E SN:CE210191400105, Dye Sublimation (Direct-to-card), Edge to Egde printing, One Sided or Dual SIded Printing, Full Color (YMCKO) and monochrome Printing, 300dpi print resolution, LCM (Liquid Crystal Monitor) display, 32mb Memory, Print Speed: Full Color printing (YMCKO) up to 180 cards per hour, monochrome black printing up to 1400 cards per hour, Card Format: CR-80 ISO7810 (53 98mm x 85 60mm), Thickness from 0 25mm1 0mm , Input Capacity: 100 cards, Output capacity: 50 cards, Supported OS: Windows 2000, XP, Vista, Windows 7 (32/64- bit), Bundled Software: CardDesiree CS, Inclusions: Software, 2 sets YMCKO Printpack (800 prints and 800 PVC Cards), cleaning kit",4,incoming,1,unit,110000,110000,Corporate,Jayvee A. Garcia,Roel R. Suralta,,Initial Stock,24-02-0081,06/21/2019,,Serviceable
1.01E+16,Generator Set,Cummins,S/N: 41379933,"Other Machinery and Equipment
Generator Set Supply, Delivery, and Installation with Testing and Commissioning of One (1) Unit Brand New, Generator Set 800KVA, Open-Type, with Automatic Transfer Switch and AVR Generator Set Engine: Cummins KT38-G - Prime Power of 725 KVA/580KW - Stand by Power of 800 KVA/640KW - Frequency of 60Hz - Speed of 1800RPM - Three (3) Phase, 230 Volts, Power Factor of 0.8 - with Standard Alternator (Stamford S5L1D-F4) - and Auto Mains (Utility) Control Module (Deedsea DSE6010 and DSE6020) - Starting Voltage: DC24V - Breaker Capacity/Circuit Breaker Rating Capacity: 2008A - Back up Battery Charger: 12-24V, 10A - Dimension (Genset): (L x W x H) = 4,200mm x 2,050mm x 2,500mm - Weight: 6,600kg - Fuel Consumption (100% of the Power Prime): 154L/L - Total Oil Capacity with Filters:135L - Engine Airflow: 1298L/s - Coolant: Radiator (210), Max Water Temp (104 degree Celsius) Thermostat (82-93 degree Celsius) For Wires /Accessories (PhilFlex THHN/THWN) - 325mm² THHN Copper Wire (From Generator Set to ATS) Main Line (180m) (180m) = 12m x 5 Linear/terminal x 3wires - 100mm² THHN Copper Wire (From Generator Set to ATS) Ground Line (12m) - Diesel Transfer Pump, 20-120L/m, 550 Watts, 220-230 Volts, 60Hz, Centrifugal Type with complete fittings and hose For Installation and Commissioning - Installation, Termination, Testing and Commissioning of ATS (Automatic Transfer Switch) to Generator Set - Fabrication and Installation of Ventilation Louver for Generator Exhaust - Consumables (such as Terminal Lugs, Rubber Tape, Electrical tape Etc.) - Delivery and Positioning of Generator set Standard attachment/inclusion - Battery Charger - Batteries - Generator Set Controllers - Vibration Isolators - Electronic Governor - Digital Voltage Regulator - Locally Fabricated residential-type Muffler - Locally Fabricated Fuel Day Tank – 8 hour capacity Automatic Transfer Switch (ATS) (CDW6i-4000F DELIXI Air Circuit Breaker) - Floor Mounted Type with complete accessories in NEMA 1 Enclosure - 4000 AF, 3 Phase, 230V - with Digital Volt and Ampere Meter - Pilot lamp, Switch Selector and Copper Busbar For Wires /Accessories (PhilFlex THHN/THWN) - 325mm² THHN Copper Wire (From Transformer to ATS) Main Line (480m) = 20m x 8Linear/Terminal x 3Wires - 100mm² THHN Copper Wire (From Transformer to ATS) Ground Line (20m) For Installation and Commissioning - Installation, Termination, Testing and Commissioning of ATS (Automatic Transfer Switch) to Transformer - Consumables (such as Terminal Lugs, Rubber Tape, Electrical tape Etc.) - Delivery (Mobilization and Demobilization) Automatic Voltage Regulator (AVR) (DELIXI, SBW-F-800 KVA 3Phase Voltage Stabilizer) - AVR for 800KVA Capacity - Cylindrical 3 Copper Winding (3 Phase, 230V) - Digital Volt and Ampere Meter (digital meter panel) - IP23 Enclosure Protection Rating The unit comes with the following services: - Delivery to site - Testing and commissioning of unit, - 6 hours (on site testing) at 100% of existing load (25% load -1 hr., 50% load -1 hr., 75% load -1 hr., 100% load -1 hr., and 80% load- remaining 2 hrs.) - Operation and Maintenance training regarding the genset main components with Certificate of Training. - Customer support agreement for one (1) year With 2 years warranty. CUSTOMER SUPPORT AGREEMENT (1 YEAR) Generator Set Engine: Cummins KT38-G, Engine #: 41379933 Automatic Transfer Switch (ATS) (CDW6i-4000F DELIXI Air Circuit Breaker) S/N: D02025021701 Automatic Voltage Regulator (AVR) (DELIXI, SBW-F-800 KVA 3Phase Voltage Stabilizer) S/N: 24122502 Property Tag#: 19761",4,incoming,1,unit,13822306.53,13822306.53,Corporate,,Roel R. Suralta,,Initial Stock,2025-05-0093,03/12/2025,,Serviceable
